"GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted"
21.9858417510986,22.150972366333,21.8635501861572,22.1168518066406,60036190,22.1168518066406
22.1170997619629,22.2690296173096,21.7210845947266,21.8204612731934,84997401,21.8204612731934
21.7933120727539,21.8558292388916,21.6687793731689,21.7273101806641,54523605,21.7273101806641
21.6052684783936,21.7681579589844,21.5220794677734,21.5626773834229,51937949,21.5626773834229
21.5522174835205,21.5686550140381,21.2112445831299,21.2620544433594,78039419,21.2620544433594
21.3270606994629,21.4857158660889,20.9958038330078,21.3166007995605,106449509,21.3166007995605
21.5153541564941,21.6396389007568,21.4249439239502,21.6249446868896,90550137,21.6249446868896
21.5699005126953,21.7554550170898,21.5517196655273,21.7183437347412,56567236,21.7183437347412
21.5855922698975,21.8244476318359,21.5539608001709,21.8209590911865,49930453,21.8209590911865
21.8122425079346,22.0580711364746,21.7684078216553,21.9679088592529,63914673,21.9679088592529
22.0640487670898,22.3743858337402,22.0177211761475,22.3669128417969,80604999,22.3669128417969
22.2413845062256,22.3387699127197,22.0605621337891,22.136775970459,170902191,22.136775970459
24.3233299255371,25.2917003631592,24.2590713500977,25.1908283233643,464390148,25.1908283233643
25.1920738220215,25.3798694610596,24.895435333252,24.9888362884521,145675990,24.9888362884521
25.031177520752,25.2304306030273,24.8017864227295,25.0809898376465,88675135,25.0809898376465
24.9315490722656,25.7721500396729,24.9223346710205,25.6889610290527,106927293,25.6889610290527
25.70041847229,25.917106628418,25.5243282318115,25.5430088043213,83997668,25.5430088043213
25.6244525909424,25.6244525909424,25.1741409301758,25.2852249145508,81524432,25.2852249145508
25.2852249145508,25.4902057647705,25.2301807403564,25.2802429199219,46521724,25.2802429199219
25.382360458374,25.8266944885254,25.242883682251,25.8092613220215,64440637,25.8092613220215
25.8388996124268,25.840892791748,25.5542163848877,25.6643047332764,53162522,25.6643047332764
25.6271934509277,25.940767288208,25.5036563873291,25.6682891845703,65845885,25.6682891845703
25.6984252929688,25.8032836914062,25.5318012237549,25.5801181793213,51524405,25.5801181793213
25.6912021636963,25.7128715515137,25.4553375244141,25.5569553375244,45722740,25.5569553375244
25.4134941101074,25.694938659668,25.340518951416,25.4426345825195,47433127,25.4426345825195
25.5442543029785,25.579122543335,25.2894592285156,25.4732704162598,36652871,25.4732704162598
25.469783782959,25.5026607513428,25.0969314575195,25.1046524047852,67435822,25.1046524047852
25.1245765686035,25.3674163818359,25.1183490753174,25.3058967590332,51825529,25.3058967590332
25.1435050964355,25.3034076690674,25.1058979034424,25.1704044342041,44670812,25.1704044342041
25.098424911499,25.3440036773682,25.031177520752,25.200044631958,48906630,25.200044631958
25.074764251709,25.7248268127441,25.0685367584229,25.7153625488281,63412799,25.7153625488281
25.7514762878418,25.8966827392578,25.6625595092773,25.7841053009033,46842923,25.7841053009033
25.7751388549805,25.8530960083008,25.661563873291,25.7425117492676,51243355,25.7425117492676
25.7970561981201,26.1205940246582,25.6349143981934,25.6924476623535,70651832,25.6924476623535
25.696683883667,25.7721500396729,25.4807415008545,25.5342903137207,45433661,25.5342903137207
25.6525974273682,25.7375297546387,25.4137420654297,25.4623107910156,38692487,25.4623107910156
25.579122543335,25.8608169555664,25.5542163848877,25.7552127838135,43835693,25.7552127838135
25.7390232086182,25.8075160980225,25.6344165802002,25.7009162902832,50356042,25.7009162902832
25.8321743011475,26.2314281463623,25.7788734436035,26.0506057739258,64761837,26.0506057739258
26.1171073913574,26.4384021759033,25.9761352539062,26.3614406585693,91794785,26.3614406585693
26.451602935791,26.6002960205078,26.4010429382324,26.4785022735596,45112461,26.4785022735596
26.4548416137695,26.5659236907959,26.3873443603516,26.3908309936523,47890836,26.3908309936523
26.4884643554688,26.5592002868652,26.1709041595459,26.263557434082,55133884,26.263557434082
26.1756362915039,26.4867210388184,26.1275672912598,26.2331714630127,67295297,26.2331714630127
26.1860980987549,26.500171661377,26.1519756317139,26.355712890625,47842656,26.355712890625
26.3313045501709,26.3925743103027,26.1791248321533,26.3347911834717,45517975,26.3347911834717
26.6448783874512,26.6501083374023,26.4030342102051,26.6468715667725,57366220,26.6468715667725
26.6747665405273,26.9567108154297,26.600793838501,26.8528480529785,59526286,26.8528480529785
26.8032855987549,27.2057762145996,26.7908306121826,27.0152397155762,74433955,27.0152397155762
27.0834846496582,27.1811180114746,26.7788753509521,26.8316783905029,68728650,26.8316783905029
26.8884658813477,26.9724006652832,26.6252021789551,26.649112701416,64099363,26.649112701416
26.7846050262451,26.8067722320557,26.3484897613525,26.4207191467285,86820208,26.4207191467285
26.5006694793701,26.7669200897217,26.4511051177979,26.7243309020996,64320188,26.7243309020996
26.7203464508057,26.9181041717529,26.6097602844238,26.6466217041016,61658247,26.6466217041016
26.6961860656738,27.0224628448486,26.3771324157715,27.0174827575684,88743390,27.0174827575684
26.9183521270752,27.1978054046631,26.8762607574463,27.0540943145752,66877738,27.0540943145752
27.105899810791,27.4264488220215,27.0984287261963,27.4127502441406,130953011,27.4127502441406
27.5925750732422,27.7908325195312,27.524829864502,27.7733974456787,69122119,27.7733974456787
27.7701606750488,27.7768840789795,27.5990524291992,27.6922035217285,29478078,27.6922035217285
27.7462501525879,27.8705348968506,27.6137466430664,27.8321781158447,53712576,27.8321781158447
27.8954410552979,27.9024143218994,27.7196006774902,27.8555908203125,63023345,27.8555908203125
27.9039096832275,27.9078941345215,27.6219654083252,27.6329250335693,49629328,27.6329250335693
27.7021656036377,27.9203472137451,27.5532245635986,27.9131240844727,54519590,27.9131240844727
27.7823657989502,27.8394012451172,27.6030368804932,27.7240829467773,73129082,27.7240829467773
27.7709083557129,27.818977355957,27.5200977325439,27.5218410491943,66917888,27.5218410491943
27.7213439941406,27.8670463562012,27.5577068328857,27.8286914825439,71037271,27.8286914825439
28.0199737548828,28.3858528137207,27.9243335723877,28.3651790618896,102486711,28.3651790618896
28.5430145263672,28.575891494751,28.2264499664307,28.4242095947266,90036218,28.4242095947266
28.4792537689209,28.4986801147461,28.0339221954346,28.150484085083,83692529,28.150484085083
28.3706607818604,28.3706607818604,27.9514808654785,28.1489906311035,86061375,28.1489906311035
28.0565872192383,28.5656795501709,27.8249549865723,27.9696636199951,97118665,27.9696636199951
28.3425159454346,28.6675472259521,28.0969352722168,28.6276950836182,99676216,28.6276950836182
28.7171115875244,28.7671737670898,28.4879703521729,28.608268737793,78300393,28.608268737793
28.6202239990234,28.8401508331299,28.5928268432617,28.7975597381592,67608467,28.7975597381592
28.8132514953613,28.907398223877,28.4981822967529,28.6558418273926,108457005,28.6558418273926
28.9148693084717,28.9913330078125,28.6750183105469,28.9838619232178,79492846,28.9838619232178
29.056339263916,29.0882205963135,28.8633136749268,29.0167388916016,63091600,29.0167388916016
28.8917064666748,28.9537239074707,28.7514820098877,28.8941974639893,78256228,28.8941974639893
28.6677951812744,28.7310581207275,27.9701614379883,27.9908332824707,156283602,27.9908332824707
28.0473728179932,28.0573348999023,26.9557132720947,27.427942276001,174796734,27.427942276001
27.6543445587158,28.0386543273926,27.6448802947998,27.9704093933105,88739375,27.9704093933105
27.8735237121582,27.9390277862549,27.3828620910645,27.5696620941162,95552818,27.5696620941162
28.5181064605713,28.7046585083008,28.0760135650635,28.2787532806396,204419353,28.2787532806396
29.1743965148926,29.5527286529541,28.6707859039307,29.4139995574951,223486554,29.4139995574951
29.3699131011963,29.4326782226562,28.1945705413818,28.2299365997314,183449044,28.2299365997314
28.3435115814209,28.7671737670898,28.3191032409668,28.3477458953857,112897588,28.3477458953857
28.4777584075928,28.6618175506592,28.0951919555664,28.473274230957,96139007,28.473274230957
28.6707859039307,28.8956928253174,28.5816192626953,28.8907108306885,78155853,28.8907108306885
29.0817432403564,29.3375358581543,28.9056549072266,29.326078414917,105843245,29.326078414917
29.185604095459,29.4496154785156,29.1163654327393,29.2137508392334,78099643,29.2137508392334
29.3940734863281,29.6854820251465,29.1958179473877,29.6433887481689,82339476,29.6433887481689
29.6139984130859,29.6389064788818,29.4242115020752,29.5564651489258,69238554,29.5564651489258
29.408519744873,29.8854827880859,29.3813705444336,29.8854827880859,73731331,29.8854827880859
29.7786312103271,29.9973125457764,29.7086448669434,29.9577102661133,87795852,29.9577102661133
29.9230918884277,30.2085208892822,29.8879737854004,30.15895652771,84672187,30.15895652771
30.0199775695801,30.1176128387451,29.8257064819336,29.9462547302246,84459392,29.9462547302246
29.966178894043,30.0595798492432,29.8934516906738,29.9903392791748,68287001,29.9903392791748
30.0824928283691,30.1338005065918,29.9587078094482,29.9823684692383,74771214,29.9823684692383
30.0214729309082,30.3900909423828,30.0149955749512,30.1995544433594,67223027,30.1995544433594
30.284984588623,30.4981842041016,30.1474990844727,30.3861045837402,57763704,30.3861045837402
30.4857311248779,30.6072769165039,30.2306880950928,30.3903408050537,79585191,30.3903408050537
30.3460063934326,30.4914608001709,30.3116340637207,30.3664283752441,50588912,30.3664283752441
30.3945732116699,30.4904632568359,30.0428924560547,30.2777614593506,92890878,30.2777614593506
30.0560913085938,30.0832405090332,29.6922054290771,29.9549713134766,84507572,29.9549713134766
30.2615718841553,30.2864799499512,30.1245861053467,30.2593307495117,58928052,30.2593307495117
30.2628173828125,30.462818145752,30.1721572875977,30.3427677154541,49597208,30.3427677154541
30.442892074585,30.5392818450928,30.3512363433838,30.376392364502,50914126,30.376392364502
30.5554714202881,30.5602035522461,30.1729049682617,30.2563419342041,60831159,30.2563419342041
30.2787570953369,30.3273258209229,29.9898414611816,30.1761417388916,48766105,30.1761417388916
30.230936050415,30.2446365356445,29.8042850494385,29.8877239227295,68776830,29.8877239227295
29.7983093261719,30.0834903717041,29.4941997528076,30.0697917938232,78866507,30.0697917938232
30.0859794616699,30.1494922637939,29.508394241333,29.6154937744141,94175675,29.6154937744141
29.4394035339355,29.6605758666992,29.2037868499756,29.2105121612549,92099924,29.2105121612549
29.3711605072021,29.8149967193604,29.3427658081055,29.6912097930908,86808163,29.6912097930908
29.755220413208,30.1751461029053,29.7151203155518,30.168420791626,72872123,30.168420791626
30.1818714141846,30.1866035461426,29.748743057251,29.8692932128906,64757822,29.8692932128906
29.8867263793945,30.1273250579834,29.7724056243896,29.8172378540039,67640587,29.8172378540039
30.0451335906982,30.1278247833252,29.4508609771729,29.46555519104,128821050,29.46555519104
29.4941997528076,29.5118827819824,28.5417671203613,28.8401508331299,121939352,28.8401508331299
29.0411472320557,29.1367874145508,28.5679206848145,28.8598251342773,96769361,28.8598251342773
28.9417686462402,29.1798763275146,28.1818675994873,28.1935749053955,103586819,28.1935749053955
28.3222408294678,28.3222408294678,27.5703067779541,27.8465461730957,262719,27.8465461730957
27.9831714630127,28.2439556121826,27.8570194244385,27.9228382110596,824257,27.9228382110596
28.2668933868408,28.2723789215088,27.7702579498291,27.7722511291504,216593,27.7722511291504
27.8590126037598,28.3446807861328,27.8590126037598,28.2803554534912,158434,28.2803554534912
29.9173622131348,30.1586990356445,28.0325374603271,28.2723789215088,2942055,28.2723789215088
28.4144878387451,29.2836017608643,28.1292705535889,28.4090023040771,101983228,28.4090023040771
28.6538314819336,28.8094043731689,27.0756645202637,27.0826454162598,127386783,27.0826454162598
26.9629726409912,27.348913192749,26.2853336334229,26.8338279724121,88033033,26.8338279724121
27.0557193756104,27.6740207672119,27.0063533782959,27.6690349578857,63024560,27.6690349578857
27.9043884277344,28.1911010742188,27.5718021392822,28.1297702789307,66616395,28.1297702789307
28.1726512908936,28.1726512908936,26.9210872650146,26.9734439849854,80737057,26.9734439849854
26.554594039917,26.9260730743408,26.2544174194336,26.4573612213135,78496923,26.4573612213135
26.8388137817383,27.1305122375488,26.4055042266846,26.5530986785889,51501009,26.5530986785889
26.7675094604492,26.8487873077393,25.8520221710205,26.7485618591309,77101101,26.7485618591309
27.0756645202637,27.7737464904785,26.9260730743408,27.7508106231689,97865955,27.7508106231689
27.3653678894043,27.3997745513916,26.4847850799561,26.7316074371338,136190888,26.7316074371338
26.7316074371338,26.7615261077881,26.2080459594727,26.3586311340332,51334553,26.3586311340332
26.3596305847168,26.7879543304443,26.3032836914062,26.6672859191895,47307527,26.6672859191895
26.6164245605469,26.6204147338867,26.24045753479,26.2748622894287,41046384,26.2748622894287
26.4309349060059,26.5097179412842,26.0345211029053,26.1861057281494,37663121,26.1861057281494
26.0539684295654,26.1631698608398,25.700439453125,25.7383346557617,42007014,25.7383346557617
25.7881984710693,25.8590030670166,25.0711669921875,25.7867031097412,66710653,25.7867031097412
25.7742366790771,26.4005165100098,25.7453155517578,26.3127574920654,53981801,26.3127574920654
26.3077716827393,26.3277168273926,26.0544662475586,26.2609004974365,35023895,26.2609004974365
26.2833385467529,26.5735416412354,26.1222801208496,26.494758605957,38110345,26.494758605957
26.6149291992188,26.626895904541,26.2085437774658,26.3242263793945,33770463,26.3242263793945
26.169153213501,26.372594833374,25.9946327209473,26.3182430267334,20482080,26.3182430267334
26.1895961761475,26.2683792114258,25.6824893951416,25.6864776611328,33780490,25.6864776611328
25.7188892364502,25.7632675170898,25.0960998535156,25.428186416626,64486563,25.428186416626
25.3533916473389,25.7906913757324,25.2531661987305,25.4800453186035,40426688,25.4800453186035
25.4675788879395,25.9238262176514,25.1409759521484,25.8654861450195,48789585,25.8654861450195
26.103832244873,26.4369163513184,25.8794479370117,26.423454284668,38250730,26.423454284668
26.4718227386475,26.7301120758057,26.4030113220215,26.5815200805664,33068541,26.5815200805664
26.5770320892334,26.5770320892334,26.1925888061523,26.2604026794434,23835261,26.2604026794434
26.2130317687988,26.2215099334717,25.8001651763916,25.9278144836426,34087331,25.9278144836426
25.9981212615967,26.0185661315918,25.70143699646,25.96022605896,29705333,25.96022605896
25.913854598999,26.4164733886719,25.808292388916,26.3705997467041,25555972,26.3705997467041
26.414478302002,26.7380905151367,26.2429504394531,26.4159755706787,35695734,26.4159755706787
26.5720462799072,26.8853359222412,26.5226821899414,26.8732204437256,23925508,26.8732204437256
26.9824199676514,27.3050346374512,26.9649677276611,27.1783828735352,32316482,27.1783828735352
27.2880802154541,27.6062068939209,27.1105670928955,27.5593357086182,38643806,27.5593357086182
27.7238845825195,28.2225151062012,27.6416091918945,28.2200222015381,42083223,28.2200222015381
28.1512107849121,28.3142623901367,27.9731998443604,28.0071067810059,33040464,28.0071067810059
28.0903778076172,28.1227893829346,27.8590126037598,27.9273262023926,27082150,27.9273262023926
27.9632263183594,27.9906520843506,27.7193965911865,27.9178524017334,35422988,27.9178524017334
27.9582405090332,27.9682121276855,27.2117900848389,27.6206665039062,28700582,27.6206665039062
27.4740695953369,27.5413856506348,27.0532245635986,27.1723976135254,37332215,27.1723976135254
27.0008697509766,27.355396270752,26.8637466430664,27.1584377288818,36329469,27.1584377288818
27.2451972961426,27.6715278625488,27.1479644775391,27.6191711425781,33782496,27.6191711425781
27.826602935791,27.826602935791,27.3713512420654,27.7403392791748,34735104,27.7403392791748
27.7812271118164,28.0679397583008,27.7258796691895,28.0290451049805,29350361,28.0290451049805
27.948766708374,28.1028442382812,27.81862449646,27.9507617950439,27034019,27.9507617950439
27.8236103057861,27.9173526763916,27.6750183105469,27.8654956817627,22002242,27.8654956817627
27.7887058258057,27.823112487793,27.3479156494141,27.4920215606689,29169867,27.4920215606689
27.5373954772949,27.5393905639648,27.2033138275146,27.5124645233154,24410836,27.5124645233154
27.3878078460693,27.4057579040527,27.0018653869629,27.1394882202148,34051232,27.1394882202148
27.135498046875,27.1913452148438,26.8926658630371,27.0761623382568,28891103,27.0761623382568
27.1684093475342,27.6022186279297,27.1255264282227,27.5927448272705,34835379,27.5927448272705
27.6361255645752,27.6740207672119,27.3504085540771,27.6690349578857,49136535,27.6690349578857
27.7662677764893,27.8026676177979,27.4442520141602,27.7418346405029,90166875,27.7418346405029
27.6814994812012,28.1726512908936,27.6366233825684,28.1701583862305,30736155,28.1701583862305
28.1821250915527,28.5539054870605,27.9736976623535,28.1537036895752,44142862,28.1537036895752
28.1856155395508,28.9186038970947,28.1836223602295,28.8532829284668,39387843,28.8532829284668
28.9704627990723,29.0427627563477,28.5142135620117,28.7211456298828,34839390,28.7211456298828
28.7799854278564,28.9141159057617,28.6114463806152,28.7829761505127,44738493,28.7829761505127
28.8537826538086,28.8991565704346,28.6588172912598,28.685245513916,26275943,28.685245513916
28.8368282318115,29.1399955749512,28.7535572052002,29.0537338256836,28959290,29.0537338256836
29.0876407623291,29.1918544769287,28.9400444030762,29.0370292663574,21127848,29.0370292663574
29.0876407623291,29.1704120635986,28.9664726257324,29.1564502716064,14283107,29.1564502716064
29.1080837249756,29.2412185668945,28.9001541137695,29.0327892303467,21292298,29.0327892303467
28.803918838501,28.8970623016357,28.2292461395264,28.476318359375,38190565,28.476318359375
28.5007514953613,28.7570476531982,28.3908538818359,28.7251358032227,22335153,28.7251358032227
28.2180271148682,28.7505645751953,28.1731510162354,28.4768161773682,27134293,28.4768161773682
28.5172061920166,28.9629821777344,28.4927730560303,28.879711151123,32434806,28.879711151123
29.0502433776855,29.1803855895996,28.8223686218262,29.1634311676025,37081529,29.1634311676025
29.2068138122559,29.210054397583,28.7490692138672,29.1589431762695,32460877,29.1589431762695
29.3195037841797,29.339448928833,29.0302963256836,29.0532341003418,27942506,29.0532341003418
28.8971633911133,28.9699630737305,28.3526573181152,28.6079578399658,60331186,28.6079578399658
29.5688190460205,29.7582988739014,29.0203247070312,29.672534942627,80283816,29.672534942627
29.5064907073975,29.6386260986328,29.1815319061279,29.39280128479,41242922,29.39280128479
29.4551315307617,29.9004077911377,29.449146270752,29.6555805206299,33983045,29.6555805206299
29.5802879333496,29.8106555938721,29.5438861846924,29.7174110412598,24663528,29.7174110412598
29.7408466339111,29.8929290771484,29.5074863433838,29.5862712860107,20702684,29.5862712860107
29.4391746520996,29.5119743347168,29.2711353302002,29.3703632354736,18649061,29.3703632354736
29.3229942321777,29.5438861846924,29.1575984954834,29.449146270752,19736037,29.449146270752
29.3569011688232,29.4042701721191,29.0958671569824,29.2003307342529,26997920,29.2003307342529
29.2472019195557,29.3942985534668,29.1200504302979,29.2905826568604,20329662,29.2905826568604
28.9505157470703,29.1025981903076,28.4219665527344,28.5017471313477,42055146,28.5017471313477
28.4419136047363,28.7191524505615,28.0654468536377,28.2260055541992,39105069,28.2260055541992
28.3740997314453,28.6887340545654,28.1277751922607,28.5790367126465,28546159,28.5790367126465
28.4244613647461,28.5206966400146,28.0534782409668,28.1761417388916,31024946,28.1761417388916
28.012092590332,28.4568729400635,27.9233360290527,28.2411632537842,26687069,28.2411632537842
28.3222408294678,28.416482925415,27.9781856536865,28.0908756256104,22218835,28.0908756256104
28.1008491516113,28.4344329833984,27.940788269043,28.3606357574463,29895854,28.3606357574463
28.4214687347412,28.4463996887207,28.2225151062012,28.3162574768066,24294518,28.3162574768066
28.148717880249,28.217529296875,27.9672164916992,28.0594635009766,30840441,28.0594635009766
28.2878360748291,28.6712837219238,28.2100486755371,28.6603126525879,28784812,28.6603126525879
28.7301216125488,28.8158855438232,28.4658470153809,28.6538314819336,19709966,28.6538314819336
28.8138904571533,28.8896827697754,28.4478950500488,28.5954914093018,30383189,28.5954914093018
28.7266311645508,29.1454811096191,28.7211456298828,29.0283031463623,25682318,29.0283031463623
29.1699142456055,29.2865943908691,29.1200504302979,29.262659072876,19573592,29.262659072876
29.213794708252,29.2546806335449,29.0487461090088,29.1444835662842,20734771,29.1444835662842
29.1110763549805,29.1449813842773,28.9774417877197,29.0886363983154,18296094,29.0886363983154
29.0996074676514,29.1816825866699,28.9525108337402,29.0482482910156,15781209,29.0482482910156
29.1559524536133,29.1699142456055,28.870735168457,28.930570602417,27228551,28.930570602417
28.9834251403809,29.0103511810303,28.7500667572021,28.8138904571533,32793789,28.8138904571533
28.7844715118408,28.8453044891357,28.4271030426025,28.471830368042,34067276,28.471830368042
28.4000282287598,28.5840225219727,28.277364730835,28.3820762634277,25858801,28.3820762634277
28.4882850646973,28.5236873626709,28.2758197784424,28.5017471313477,21675347,28.5017471313477
28.5142135620117,28.8123950958252,28.4813041687012,28.7874641418457,31568434,28.7874641418457
28.920597076416,29.0696887969971,28.6712837219238,28.8178806304932,24302540,28.8178806304932
28.920597076416,29.2197761535645,28.8817043304443,29.0193271636963,29163850,29.0193271636963
29.1190547943115,29.2472019195557,29.0178318023682,29.2237663269043,32647388,29.2237663269043
29.2496948242188,29.5074863433838,29.2347354888916,29.4052677154541,28620362,29.4052677154541
29.3643798828125,29.3693656921387,28.920597076416,28.9709606170654,25744488,28.9709606170654
28.9953937530518,29.0951194763184,28.7680168151855,29.075174331665,19547521,29.075174331665
28.938549041748,29.0108509063721,28.73410987854,28.9879131317139,24420864,28.9879131317139
28.9704627990723,29.0023746490479,28.6443576812744,28.7021980285645,32033708,28.7021980285645
28.5685653686523,28.6687908172607,28.3327121734619,28.5765438079834,31951483,28.5765438079834
28.5595893859863,28.9953937530518,28.5546035766602,28.9181041717529,29607064,28.9181041717529
28.9210968017578,29.2955684661865,28.8595161437988,29.1584453582764,33856699,29.1584453582764
29.2696399688721,29.3962917327881,29.1699142456055,29.3828296661377,28891103,29.3828296661377
29.4940242767334,29.7423419952393,29.3942985534668,29.7223968505859,74732617,29.7223968505859
29.6097068786621,29.616138458252,29.0931243896484,29.2880897521973,33790518,29.2880897521973
29.2621612548828,29.2621612548828,28.9704627990723,28.9769439697266,29428575,28.9769439697266
28.9933986663818,29.4007797241211,28.9465274810791,29.3190040588379,34562632,29.3190040588379
29.2970657348633,29.3185062408447,28.6303958892822,28.6742744445801,38519466,28.6742744445801
28.7241382598877,28.8832015991211,28.6543292999268,28.7759952545166,28873054,28.7759952545166
28.5092277526855,28.8303451538086,28.4803066253662,28.7390975952148,25648224,28.7390975952148
28.7675189971924,28.9131183624268,28.5640773773193,28.7889595031738,32434806,28.7889595031738
28.7216453552246,28.7999305725098,28.272876739502,28.3357048034668,28909153,28.3357048034668
28.2878360748291,28.5172061920166,28.0888824462891,28.4259567260742,23568530,28.4259567260742
28.5740509033203,28.7822284698486,28.5466251373291,28.685245513916,22834521,28.685245513916
28.8607635498047,28.9704627990723,28.6433601379395,28.7884616851807,24292512,28.7884616851807
28.6413650512695,28.6847457885742,28.1098232269287,28.1098232269287,38226664,28.1098232269287
28.2010746002197,28.6154365539551,27.7981796264648,28.5466251373291,39817018,28.5466251373291
28.480806350708,28.4962635040283,27.87646484375,27.9672164916992,50496258,27.9672164916992
27.8096485137939,28.1791343688965,27.1280193328857,27.149959564209,61638766,27.149959564209
27.1748905181885,27.3997745513916,26.5820198059082,26.5875034332275,51633371,26.5875034332275
26.8712253570557,27.2845897674561,26.5855083465576,26.823356628418,44451708,26.823356628418
26.47780418396,26.5670604705811,25.8440456390381,26.4289398193359,74387672,26.4289398193359
25.8789482116699,26.3990211486816,25.6794967651367,26.153694152832,74171079,26.153694152832
26.290319442749,26.4763088226318,25.3568820953369,25.4885215759277,110787334,25.4885215759277
25.4027576446533,26.0165729522705,25.3354415893555,25.9706974029541,52150788,25.9706974029541
26.1876010894775,26.2673835754395,25.8844337463379,26.2549171447754,46725935,26.2549171447754
26.4219589233398,26.9161014556885,26.3676071166992,26.562572479248,58385859,26.562572479248
26.8921680450439,27.2860851287842,26.7191429138184,27.1245307922363,46976621,27.1245307922363
27.1434783935547,27.1694068908691,26.7161502838135,26.9151058197021,39462046,26.9151058197021
26.7779808044434,27.1459712982178,26.7779808044434,26.964469909668,23706909,26.964469909668
27.0756645202637,27.3738441467285,27.0068531036377,27.3698558807373,25419598,27.3698558807373
27.4247055053711,27.6336326599121,27.2741184234619,27.3912963867188,35410955,27.3912963867188
27.3723487854004,27.5643215179443,27.1010932922363,27.4401626586914,29113713,27.4401626586914
27.8909244537354,27.9018955230713,27.6615543365479,27.877462387085,40701440,27.877462387085
27.69895362854,27.81862449646,27.5857639312744,27.6849918365479,27645693,27.6849918365479
27.5742950439453,27.69895362854,27.3898010253906,27.6296424865723,24884132,27.6296424865723
27.7637748718262,27.7637748718262,27.1280193328857,27.221263885498,40645286,27.221263885498
27.2003211975098,27.2693824768066,26.9744415283203,27.027795791626,26665008,27.027795791626
27.2357234954834,27.2357234954834,26.8597564697266,26.9764366149902,32675465,26.9764366149902
26.9988746643066,27.4042625427246,26.9769344329834,27.2995491027832,22692131,27.2995491027832
27.3494129180908,27.5214405059814,27.2402114868164,27.4391651153564,19310873,27.4391651153564
27.4441528320312,27.4476413726807,27.1838665008545,27.2905731201172,22593862,27.2905731201172
27.4147338867188,27.4147338867188,27.0995979309082,27.1943378448486,26787343,27.1943378448486
27.2591590881348,27.2591590881348,27.0332794189453,27.145471572876,25790614,27.145471572876
27.1045837402344,27.1150550842285,26.6299381256104,26.7520523071289,34520517,26.7520523071289
26.8014163970947,27.0228080749512,26.6353721618652,26.6782550811768,39253475,26.6782550811768
26.6767597198486,26.8383140563965,26.431432723999,26.7759876251221,27844237,26.7759876251221
26.4897727966309,26.682243347168,26.4812965393066,26.6682815551758,31267610,26.6682815551758
27.0063533782959,27.0327816009521,26.754545211792,26.8014163970947,44485801,26.8014163970947
26.808895111084,27.0607051849365,26.7076740264893,26.8896732330322,34127440,26.8896732330322
26.8762111663818,27.1245307922363,26.8563652038574,26.9799270629883,35798014,26.9799270629883
26.9699535369873,27.0033626556396,26.7785797119141,26.9445247650146,30459397,26.9445247650146
26.9569892883301,27.0258007049561,26.7565402984619,27.0173244476318,22966883,27.0173244476318
26.8712253570557,26.9963817596436,26.5201892852783,26.61692237854,42307838,26.61692237854
26.6024627685547,26.7016906738281,26.4174709320068,26.614429473877,30533600,26.614429473877
26.49924659729,26.7264232635498,26.3905448913574,26.4932632446289,25559983,26.4932632446289
26.4852848052979,26.7934398651123,26.3571357727051,26.7919425964355,27842232,26.7919425964355
26.4773063659668,26.5715484619141,26.1422271728516,26.1910915374756,51312493,26.1910915374756
26.2843360900879,26.4773063659668,26.1177940368652,26.2768573760986,46587556,26.2768573760986
26.0355186462402,26.6363697052002,25.9537448883057,26.5954818725586,37426473,26.5954818725586
26.5810222625732,26.7430763244629,26.2060508728027,26.2309837341309,34245764,26.2309837341309
26.3177452087402,26.6229076385498,26.2828407287598,26.3446712493896,32216207,26.3446712493896
26.103832244873,26.3526496887207,25.8619956970215,25.8619956970215,39891221,25.8619956970215
26.0654373168945,26.0833873748779,25.5932331085205,25.6196613311768,56268061,25.6196613311768
25.5079689025879,25.5822639465332,24.383056640625,24.701681137085,79285081,24.701681137085
24.78196144104,25.2805919647217,24.7724876403809,25.1753807067871,57663883,25.1753807067871
25.577278137207,25.6231517791748,25.1659069061279,25.4850311279297,58534266,25.4850311279297
25.5054740905762,25.8151245117188,25.2761535644531,25.7468128204346,73804074,25.7468128204346
25.7333488464355,26.2509288787842,25.7333488464355,26.1716461181641,54475152,26.1716461181641
26.2778549194336,26.6548194885254,26.2424507141113,26.4568634033203,43952341,26.4568634033203
26.4528732299805,26.5151538848877,26.2788505554199,26.3661117553711,14118657,26.3661117553711
26.3661117553711,26.6393623352051,26.2933120727539,26.6283912658691,20810980,26.6283912658691
26.5366439819336,26.7006931304932,26.4279918670654,26.4438972473145,45570772,26.4438972473145
26.3322048187256,26.4847850799561,26.2843360900879,26.4483852386475,17525986,26.4483852386475
26.4897727966309,26.5570888519287,26.218017578125,26.2479362487793,27364925,26.2479362487793
26.3780784606934,26.4907703399658,26.1332511901855,26.1686534881592,28951268,26.1686534881592
26.091365814209,26.1447200775146,25.582763671875,25.6231517791748,41196796,25.6231517791748
25.6794967651367,25.7380867004395,24.983907699585,25.0292816162109,57998800,25.0292816162109
25.2805919647217,25.2927589416504,24.914098739624,24.986400604248,41301082,24.986400604248
24.8313255310059,25.105073928833,24.4827823638916,25.0651836395264,67071641,25.0651836395264
25.1688995361328,25.1768760681152,24.6717643737793,24.7405757904053,41427428,24.7405757904053
